name_id;Potential;Club;Club Logo;Value;Position;
7245;71;BB Erzurumspor;https://cdn.sofifa.org/teams/2/light/749.png;$300.000;LCB;
7246;68;América FC (Minas Gerais);https://cdn.sofifa.org/teams/2/light/112001.png;$425.000;LB;
7247;79;Ajax;https://cdn.sofifa.org/teams/2/light/245.png;$650.000;LW;
7248;82;Pescara;https://cdn.sofifa.org/teams/2/light/200.png;$375.000;RCB;
7249;68;US Cremonese;https://cdn.sofifa.org/teams/2/light/111434.png;$500.000;ST;
7250;69;TSV 1860 München;https://cdn.sofifa.org/teams/2/light/33.png;$300.000;ST;
7251;68;Curicó Unido;https://cdn.sofifa.org/teams/2/light/112655.png;$300.000;RCB;
7252;68;Ascoli;https://cdn.sofifa.org/teams/2/light/1847.png;$350.000;LB;
7253;68;Al Faisaly;https://cdn.sofifa.org/teams/2/light/112389.png;$90.000;CB;
7254;74;1. FC Magdeburg;https://cdn.sofifa.org/teams/2/light/110588.png;$675.000;CDM;
7255;79;Sparta Praha;https://cdn.sofifa.org/teams/2/light/267.png;$325.000;CM;
7256;73;Stabæk Fotball;https://cdn.sofifa.org/teams/2/light/917.png;$425.000;RS;
7257;68;Boavista FC;https://cdn.sofifa.org/teams/2/light/1898.png;$400.000;ST;
7258;68;Beijing Sinobo Guoan FC;https://cdn.sofifa.org/teams/2/light/111768.png;$675.000;CM;
7259;84;Lech Poznań;https://cdn.sofifa.org/teams/2/light/873.png;$300.000;RB;
7260;68;SCR Altach;https://cdn.sofifa.org/teams/2/light/15009.png;$325.000;RCB;
7261;72;Clermont Foot 63;https://cdn.sofifa.org/teams/2/light/1815.png;$575.000;RCB;
7262;76;1. FC Köln;https://cdn.sofifa.org/teams/2/light/31.png;$190.000;LB;
7263;68;Holstein Kiel;https://cdn.sofifa.org/teams/2/light/576.png;$350.000;LB;
7264;68;Akhisar Belediyespor;https://cdn.sofifa.org/teams/2/light/111340.png;$250.000;RB;
7265;68;Bolton Wanderers;https://cdn.sofifa.org/teams/2/light/4.png;$500.000;ST;
7266;68;Chamois Niortais Football Club;https://cdn.sofifa.org/teams/2/light/1813.png;$350.000;LB;
7267;80;En Avant de Guingamp;https://cdn.sofifa.org/teams/2/light/62.png;$170.000;CB;
7268;72;AS Saint-Étienne;https://cdn.sofifa.org/teams/2/light/1819.png;$400.000;LB;
7269;70;Sagan Tosu;https://cdn.sofifa.org/teams/2/light/113160.png;$575.000;LAM;
7270;73;FC Seoul;https://cdn.sofifa.org/teams/2/light/982.png;$475.000;CB;
7271;72;Real Valladolid CF;https://cdn.sofifa.org/teams/2/light/462.png;$400.000;CB;
7272;74;CD Aves;https://cdn.sofifa.org/teams/2/light/666.png;$270.000;LB;
7273;73;FC Zürich;https://cdn.sofifa.org/teams/2/light/894.png;$550.000;LCM;
7274;72;Al Ittihad;https://cdn.sofifa.org/teams/2/light/607.png;$475.000;CDM;
7275;75;Willem II;https://cdn.sofifa.org/teams/2/light/1907.png;$270.000;GK;
7276;85;Atalanta;https://cdn.sofifa.org/teams/2/light/39.png;$280.000;ST;
7277;68;GIF Sundsvall;https://cdn.sofifa.org/teams/2/light/1596.png;$325.000;ST;
7278;79;AJ Auxerre;https://cdn.sofifa.org/teams/2/light/57.png;$325.000;CM;
7279;68;Rionegro Águilas;https://cdn.sofifa.org/teams/2/light/112578.png;$375.000;GK;
7280;68;Independiente Santa Fe;https://cdn.sofifa.org/teams/2/light/101104.png;$650.000;LM;
7281;69;San Martín de San Juan;https://cdn.sofifa.org/teams/2/light/111713.png;$350.000;CDM;
7282;68;VVV-Venlo;https://cdn.sofifa.org/teams/2/light/100651.png;$650.000;LCB;
7283;80;FC Dallas;https://cdn.sofifa.org/teams/2/light/695.png;$170.000;RB;
7284;71;Göztepe SK;https://cdn.sofifa.org/teams/2/light/101026.png;$475.000;RM;
7285;89;Brescia;https://cdn.sofifa.org/teams/2/light/190.png;$675.000;CDM;
7286;68;Ranheim Fotball;https://cdn.sofifa.org/teams/2/light/112200.png;$350.000;LCM;
7287;69;PEC Zwolle;https://cdn.sofifa.org/teams/2/light/1914.png;$425.000;RM;
7288;70;Sporting Lokeren;https://cdn.sofifa.org/teams/2/light/2007.png;$150.000;CM;
7289;74;Heart of Midlothian;https://cdn.sofifa.org/teams/2/light/80.png;$325.000;ST;
7290;76;San Jose Earthquakes;https://cdn.sofifa.org/teams/2/light/111928.png;$425.000;LCM;
7291;78;Fortuna Sittard;https://cdn.sofifa.org/teams/2/light/634.png;$300.000;LW;
7292;68;Santos Laguna;https://cdn.sofifa.org/teams/2/light/110144.png;$400.000;ST;
7293;71;Hull City;https://cdn.sofifa.org/teams/2/light/1952.png;$350.000;CDM;
7294;69;San Luis de Quillota;https://cdn.sofifa.org/teams/2/light/112668.png;$375.000;GK;
7295;73;KAA Gent;https://cdn.sofifa.org/teams/2/light/674.png;$290.000;RM;
7296;68;Vitória de Setúbal;https://cdn.sofifa.org/teams/2/light/665.png;$200.000;RW;
7297;80;Rangers FC;https://cdn.sofifa.org/teams/2/light/86.png;$450.000;ST;
7298;68;Elche CF;https://cdn.sofifa.org/teams/2/light/468.png;$450.000;GK;
7299;73;Sunderland;https://cdn.sofifa.org/teams/2/light/106.png;$300.000;RM;
7300;75;Stade Rennais FC;https://cdn.sofifa.org/teams/2/light/74.png;$250.000;CM;
7301;68;VfB Stuttgart;https://cdn.sofifa.org/teams/2/light/36.png;$325.000;LM;
7302;68;Unión La Calera;https://cdn.sofifa.org/teams/2/light/112535.png;$350.000;LW;
7303;70;Örebro SK;https://cdn.sofifa.org/teams/2/light/705.png;$260.000;GK;
7304;68;Independiente Santa Fe;https://cdn.sofifa.org/teams/2/light/101104.png;$325.000;LB;
7305;69;Sporting Kansas City;https://cdn.sofifa.org/teams/2/light/696.png;$290.000;CM;
7306;73;FC Erzgebirge Aue;https://cdn.sofifa.org/teams/2/light/506.png;$280.000;CB;
7307;82;Portsmouth;https://cdn.sofifa.org/teams/2/light/1790.png;$250.000;LM;
7308;68;Sheffield United;https://cdn.sofifa.org/teams/2/light/1794.png;$450.000;CB;
7309;68;Hibernian;https://cdn.sofifa.org/teams/2/light/81.png;$425.000;RCM;
7310;68;Houston Dynamo;https://cdn.sofifa.org/teams/2/light/698.png;$120.000;CB;
7311;73;Sydney FC;https://cdn.sofifa.org/teams/2/light/111400.png;$450.000;LCM;
7312;74;Sheffield Wednesday;https://cdn.sofifa.org/teams/2/light/1807.png;$475.000;CB;
7313;69;Querétaro;https://cdn.sofifa.org/teams/2/light/110150.png;$350.000;ST;
7314;83;Leeds United;https://cdn.sofifa.org/teams/2/light/8.png;$425.000;ST;
7315;82;Standard de Liège;https://cdn.sofifa.org/teams/2/light/232.png;$575.000;CB;
7316;73;Toronto FC;https://cdn.sofifa.org/teams/2/light/111651.png;$550.000;RCM;
7317;68;Stevenage;https://cdn.sofifa.org/teams/2/light/361.png;$240.000;RCB;
7318;68;Eintracht Frankfurt;https://cdn.sofifa.org/teams/2/light/1824.png;$325.000;GK;
7319;71;Kalmar FF;https://cdn.sofifa.org/teams/2/light/1439.png;$350.000;ST;
7320;68;Grenoble Foot 38;https://cdn.sofifa.org/teams/2/light/1805.png;$400.000;RB;
7321;68;Cardiff City;https://cdn.sofifa.org/teams/2/light/1961.png;$700.000;ST;
7322;75;CD O'Higgins;https://cdn.sofifa.org/teams/2/light/112116.png;$400.000;CB;
7323;68;Kaizer Chiefs;https://cdn.sofifa.org/teams/2/light/110929.png;$350.000;CAM;
7324;76;Guangzhou Evergrande Taobao FC;https://cdn.sofifa.org/teams/2/light/111839.png;$290.000;RB;
7325;80;Lokomotiv Moscow;https://cdn.sofifa.org/teams/2/light/100765.png;$400.000;LB;
7326;68;KSV Cercle Brugge;https://cdn.sofifa.org/teams/2/light/1750.png;$575.000;RB;
7327;68;Ipswich Town;https://cdn.sofifa.org/teams/2/light/94.png;$650.000;GK;
7328;73;Brentford;https://cdn.sofifa.org/teams/2/light/1925.png;$450.000;CAM;
7329;68;ESTAC Troyes;https://cdn.sofifa.org/teams/2/light/294.png;$400.000;LM;
7330;68;América FC (Minas Gerais);https://cdn.sofifa.org/teams/2/light/112001.png;$375.000;RB;
7331;73;Elche CF;https://cdn.sofifa.org/teams/2/light/468.png;$400.000;ST;
7332;68;Cerezo Osaka;https://cdn.sofifa.org/teams/2/light/101148.png;$375.000;CAM;
7333;73;FK Austria Wien;https://cdn.sofifa.org/teams/2/light/256.png;$290.000;LB;
7334;73;Sint-Truidense VV;https://cdn.sofifa.org/teams/2/light/680.png;$170.000;GK;
7335;79;Defensa y Justicia;https://cdn.sofifa.org/teams/2/light/111710.png;$400.000;CB;
7336;68;Puebla FC;https://cdn.sofifa.org/teams/2/light/110152.png;$300.000;CDM;
7337;68;Legia Warszawa;https://cdn.sofifa.org/teams/2/light/1871.png;$350.000;LB;
7338;68;VVV-Venlo;https://cdn.sofifa.org/teams/2/light/100651.png;$375.000;ST;
7339;68;Tiburones Rojos de Veracruz;https://cdn.sofifa.org/teams/2/light/110145.png;$600.000;RM;
7340;68;SG Sonnenhof Großaspach;https://cdn.sofifa.org/teams/2/light/111379.png;$675.000;RCB;
7341;68;SK Sturm Graz;https://cdn.sofifa.org/teams/2/light/209.png;$325.000;RM;
7342;69;Gangwon FC;https://cdn.sofifa.org/teams/2/light/112115.png;$400.000;RM;
7343;71;CD Numancia;https://cdn.sofifa.org/teams/2/light/477.png;$375.000;LW;
7344;77;FC Sion;https://cdn.sofifa.org/teams/2/light/110770.png;$300.000;CM;
7345;85;Sheffield United;https://cdn.sofifa.org/teams/2/light/1794.png;$325.000;CAM;
7346;68;CD Numancia;https://cdn.sofifa.org/teams/2/light/477.png;$475.000;GK;
7347;71;Çaykur Rizespor;https://cdn.sofifa.org/teams/2/light/101037.png;$425.000;CDM;
7348;70;Queens Park Rangers;https://cdn.sofifa.org/teams/2/light/15.png;$325.000;CB;
7349;76;CD Lugo;https://cdn.sofifa.org/teams/2/light/110831.png;$350.000;RM;
7350;77;Empoli;https://cdn.sofifa.org/teams/2/light/1746.png;$70.000;ST;
7351;68;DSC Arminia Bielefeld;https://cdn.sofifa.org/teams/2/light/159.png;$375.000;ST;
7352;72;Heracles Almelo;https://cdn.sofifa.org/teams/2/light/100634.png;$375.000;CDM;
7353;71;Córdoba CF;https://cdn.sofifa.org/teams/2/light/1867.png;$90.000;CB;
7354;80;San Lorenzo de Almagro;https://cdn.sofifa.org/teams/2/light/1013.png;$350.000;RCB;
7355;68;FC Tokyo;https://cdn.sofifa.org/teams/2/light/101150.png;$625.000;GK;
7356;71;Heracles Almelo;https://cdn.sofifa.org/teams/2/light/100634.png;$290.000;CAM;
7357;68;Çaykur Rizespor;https://cdn.sofifa.org/teams/2/light/101037.png;$425.000;RB;
7358;68;Al Hilal;https://cdn.sofifa.org/teams/2/light/605.png;$400.000;LCB;
7359;68;Millwall;https://cdn.sofifa.org/teams/2/light/97.png;$280.000;GK;
7360;74;BSC Young Boys;https://cdn.sofifa.org/teams/2/light/900.png;$270.000;LM;
7361;68;Independiente Santa Fe;https://cdn.sofifa.org/teams/2/light/101104.png;$350.000;CAM;
7362;68;Brighton & Hove Albion;https://cdn.sofifa.org/teams/2/light/1808.png;$425.000;GK;
7363;68;MKE Ankaragücü;https://cdn.sofifa.org/teams/2/light/101007.png;$500.000;RM;
7364;69;UD Almería;https://cdn.sofifa.org/teams/2/light/1861.png;$240.000;ST;
7365;69;DC United;https://cdn.sofifa.org/teams/2/light/688.png;$375.000;CB;
7366;71;Hammarby IF;https://cdn.sofifa.org/teams/2/light/708.png;$675.000;RCM;
7367;75;AS Nancy Lorraine;https://cdn.sofifa.org/teams/2/light/1823.png;$240.000;RCB;
7368;76;IFK Norrköping;https://cdn.sofifa.org/teams/2/light/702.png;$375.000;CF;
7369;74;Çaykur Rizespor;https://cdn.sofifa.org/teams/2/light/101037.png;$425.000;ST;
7370;68;Alanyaspor;https://cdn.sofifa.org/teams/2/light/113142.png;$375.000;GK;
7371;73;AJ Auxerre;https://cdn.sofifa.org/teams/2/light/57.png;$475.000;ST;
7372;83;SK Slavia Praha;https://cdn.sofifa.org/teams/2/light/266.png;$280.000;CF;
7373;68;Os Belenenses;https://cdn.sofifa.org/teams/2/light/1889.png;$350.000;RW;
7374;68;Nîmes Olympique;https://cdn.sofifa.org/teams/2/light/224.png;$600.000;CM;
7375;73;St. Johnstone FC;https://cdn.sofifa.org/teams/2/light/100804.png;$200.000;LCB;
7376;75;SpVgg Greuther Fürth;https://cdn.sofifa.org/teams/2/light/165.png;$475.000;CAM;
7377;68;CD Huachipato;https://cdn.sofifa.org/teams/2/light/111327.png;$290.000;LS;
7378;68;RCD Mallorca;https://cdn.sofifa.org/teams/2/light/453.png;$350.000;CDM;
7379;68;Hobro IK;https://cdn.sofifa.org/teams/2/light/112425.png;$550.000;ST;
7380;72;Celtic;https://cdn.sofifa.org/teams/2/light/78.png;$160.000;GK;
7381;69;Rotherham United;https://cdn.sofifa.org/teams/2/light/1797.png;$400.000;RCM;
7382;75;Panathinaikos FC;https://cdn.sofifa.org/teams/2/light/1884.png;$350.000;CM;
7383;68;CD Palestino;https://cdn.sofifa.org/teams/2/light/111328.png;$650.000;LW;
7384;73;SC Paderborn 07;https://cdn.sofifa.org/teams/2/light/10030.png;$300.000;LM;
7385;76;Málaga CF;https://cdn.sofifa.org/teams/2/light/573.png;$425.000;RB;
7386;74;Toronto FC;https://cdn.sofifa.org/teams/2/light/111651.png;$475.000;GK;
7387;73;Newcastle Jets;https://cdn.sofifa.org/teams/2/light/111398.png;$230.000;LDM;
7388;68;Unión La Calera;https://cdn.sofifa.org/teams/2/light/112535.png;$280.000;GK;
7389;68;UD Las Palmas;https://cdn.sofifa.org/teams/2/light/472.png;$375.000;ST;
7390;68;Luton Town;https://cdn.sofifa.org/teams/2/light/1923.png;$550.000;LS;
7391;71;Racing Club de Lens;https://cdn.sofifa.org/teams/2/light/64.png;$425.000;LB;
7392;68;Al Ittihad;https://cdn.sofifa.org/teams/2/light/607.png;$120.000;LB;
7393;77;Leeds United;https://cdn.sofifa.org/teams/2/light/8.png;$525.000;GK;
7394;74;CD Tondela;https://cdn.sofifa.org/teams/2/light/112516.png;$190.000;CAM;
7395;85;FC Zürich;https://cdn.sofifa.org/teams/2/light/894.png;$350.000;RB;
7396;76;Moreirense FC;https://cdn.sofifa.org/teams/2/light/1900.png;$230.000;LCB;
7397;68;Valenciennes FC;https://cdn.sofifa.org/teams/2/light/110456.png;$240.000;ST;
7398;75;CD Numancia;https://cdn.sofifa.org/teams/2/light/477.png;$575.000;RB;
7399;68;Fluminense;https://cdn.sofifa.org/teams/2/light/567.png;$325.000;RB;
7400;71;Puebla FC;https://cdn.sofifa.org/teams/2/light/110152.png;$350.000;RCB;
7401;69;Perth Glory;https://cdn.sofifa.org/teams/2/light/111399.png;$220.000;RCB;
7402;81;Wigan Athletic;https://cdn.sofifa.org/teams/2/light/1917.png;$450.000;CDM;
7403;76;Vitória de Setúbal;https://cdn.sofifa.org/teams/2/light/665.png;$325.000;CDM;
7404;77;Angers SCO;https://cdn.sofifa.org/teams/2/light/1530.png;$575.000;ST;
7405;68;Oxford United;https://cdn.sofifa.org/teams/2/light/1951.png;$650.000;CDM;
7406;68;Newcastle Jets;https://cdn.sofifa.org/teams/2/light/111398.png;$400.000;RCB;
7407;73;Barnsley;https://cdn.sofifa.org/teams/2/light/1932.png;$450.000;CM;
7408;74;Atiker Konyaspor;https://cdn.sofifa.org/teams/2/light/101033.png;$450.000;CAM;
7409;71;Os Belenenses;https://cdn.sofifa.org/teams/2/light/1889.png;$300.000;CB;
7410;68;Kaizer Chiefs;https://cdn.sofifa.org/teams/2/light/110929.png;$625.000;ST;
7411;68;Royal Excel Mouscron;https://cdn.sofifa.org/teams/2/light/111560.png;$425.000;RB;
7412;70;Odds BK;https://cdn.sofifa.org/teams/2/light/1456.png;$375.000;CB;
7413;69;CD Universidad de Concepción;https://cdn.sofifa.org/teams/2/light/112534.png;$375.000;LB;
7414;76;Rotherham United;https://cdn.sofifa.org/teams/2/light/1797.png;$575.000;GK;
7415;73;Vålerenga Fotball;https://cdn.sofifa.org/teams/2/light/920.png;$500.000;ST;
7416;81;CD Leganés;https://cdn.sofifa.org/teams/2/light/100888.png;$270.000;RCM;
7417;68;Strømsgodset IF;https://cdn.sofifa.org/teams/2/light/922.png;$290.000;LB;
7418;82;Perugia;https://cdn.sofifa.org/teams/2/light/199.png;$525.000;RS;
7419;68;Reading;https://cdn.sofifa.org/teams/2/light/1793.png;$475.000;LW;
7420;72;Brentford;https://cdn.sofifa.org/teams/2/light/1925.png;$375.000;CM;
7421;76;Walsall;https://cdn.sofifa.org/teams/2/light/1803.png;$375.000;LCM;
7422;76;Molde FK;https://cdn.sofifa.org/teams/2/light/417.png;$325.000;CM;
7423;70;AC Ajaccio;https://cdn.sofifa.org/teams/2/light/614.png;$675.000;RDM;
7424;68;FC St. Gallen;https://cdn.sofifa.org/teams/2/light/898.png;$400.000;CB;
7425;80;Olympiacos CFP;https://cdn.sofifa.org/teams/2/light/280.png;$230.000;CAM;
7426;68;Daegu FC;https://cdn.sofifa.org/teams/2/light/2056.png;$350.000;ST;
7427;68;Queens Park Rangers;https://cdn.sofifa.org/teams/2/light/15.png;$450.000;ST;
7428;68;US Salernitana 1919;https://cdn.sofifa.org/teams/2/light/110373.png;$250.000;CM;
7429;68;Real Zaragoza;https://cdn.sofifa.org/teams/2/light/244.png;$425.000;RM;
7430;77;FC Groningen;https://cdn.sofifa.org/teams/2/light/1915.png;$450.000;LCB;
7431;75;BSC Young Boys;https://cdn.sofifa.org/teams/2/light/900.png;$290.000;CM;
7432;70;Club Atlético Lanús;https://cdn.sofifa.org/teams/2/light/110395.png;$625.000;CB;
7433;77;Vitesse;https://cdn.sofifa.org/teams/2/light/1909.png;$350.000;LB;
7434;69;Cittadella;https://cdn.sofifa.org/teams/2/light/111993.png;$300.000;LB;
7435;85;Molde FK;https://cdn.sofifa.org/teams/2/light/417.png;$500.000;ST;
7436;71;Real Zaragoza;https://cdn.sofifa.org/teams/2/light/244.png;$500.000;CAM;
7437;72;FK Austria Wien;https://cdn.sofifa.org/teams/2/light/256.png;$350.000;ST;
7438;69;Yeni Malatyaspor;https://cdn.sofifa.org/teams/2/light/113259.png;$475.000;LB;
7439;70;Patriotas Boyacá FC;https://cdn.sofifa.org/teams/2/light/112527.png;$475.000;GK;
7440;68;VVV-Venlo;https://cdn.sofifa.org/teams/2/light/100651.png;$425.000;CDM;
7441;68;Extremadura UD;https://cdn.sofifa.org/teams/2/light/469.png;$400.000;LB;
7442;72;SD Huesca;https://cdn.sofifa.org/teams/2/light/110839.png;$350.000;GK;
7443;77;Fortuna Sittard;https://cdn.sofifa.org/teams/2/light/634.png;$550.000;LW;
7444;73;SC Paderborn 07;https://cdn.sofifa.org/teams/2/light/10030.png;$325.000;LB;
7445;68;Curicó Unido;https://cdn.sofifa.org/teams/2/light/112655.png;$375.000;ST;
7446;68;Le Havre AC;https://cdn.sofifa.org/teams/2/light/1738.png;$170.000;LM;
7447;68;Sunderland;https://cdn.sofifa.org/teams/2/light/106.png;$260.000;GK;
7448;71;FC Red Bull Salzburg;https://cdn.sofifa.org/teams/2/light/191.png;$425.000;RB;
7449;69;Sydney FC;https://cdn.sofifa.org/teams/2/light/111400.png;$425.000;RB;
7450;68;Kristiansund BK;https://cdn.sofifa.org/teams/2/light/113459.png;$450.000;LCB;
7451;68;Jeonbuk Hyundai Motors;https://cdn.sofifa.org/teams/2/light/1477.png;$625.000;RM;
7452;72;Guadalajara;https://cdn.sofifa.org/teams/2/light/1880.png;$375.000;LCB;
7453;73;Heracles Almelo;https://cdn.sofifa.org/teams/2/light/100634.png;$325.000;LW;
7454;71;Sagan Tosu;https://cdn.sofifa.org/teams/2/light/113160.png;$325.000;CB;
7455;68;SV Wehen Wiesbaden;https://cdn.sofifa.org/teams/2/light/492.png;$675.000;CM;
7456;73;VfL Bochum 1848;https://cdn.sofifa.org/teams/2/light/160.png;$500.000;CAM;
7457;69;Vancouver Whitecaps FC;https://cdn.sofifa.org/teams/2/light/101112.png;$600.000;CB;
7458;68;Sydney FC;https://cdn.sofifa.org/teams/2/light/111400.png;$325.000;LS;
7459;69;Reading;https://cdn.sofifa.org/teams/2/light/1793.png;$475.000;LCM;
7460;70;VVV-Venlo;https://cdn.sofifa.org/teams/2/light/100651.png;$450.000;RCB;
7461;70;Lecce;https://cdn.sofifa.org/teams/2/light/347.png;$170.000;LCB;
7462;69;Shanghai Greenland Shenhua FC;https://cdn.sofifa.org/teams/2/light/110955.png;$375.000;LB;
7463;72;1. FC Heidenheim 1846;https://cdn.sofifa.org/teams/2/light/111235.png;$550.000;ST;
7464;68;CD Palestino;https://cdn.sofifa.org/teams/2/light/111328.png;$450.000;LW;
7465;75;Audax Italiano;https://cdn.sofifa.org/teams/2/light/101097.png;$550.000;RS;
7466;71;Hull City;https://cdn.sofifa.org/teams/2/light/1952.png;$400.000;ST;
7467;68;Atlético Tucumán;https://cdn.sofifa.org/teams/2/light/111708.png;$290.000;CB;
7468;76;Chamois Niortais Football Club;https://cdn.sofifa.org/teams/2/light/1813.png;$425.000;LCB;
7469;68;Lincoln City;https://cdn.sofifa.org/teams/2/light/149.png;$325.000;RCB;
7470;69;Cittadella;https://cdn.sofifa.org/teams/2/light/111993.png;$150.000;RCM;
7471;71;SV Sandhausen;https://cdn.sofifa.org/teams/2/light/110178.png;$325.000;LM;
7472;73;Philadelphia Union;https://cdn.sofifa.org/teams/2/light/112134.png;$550.000;ST;
7473;73;Cádiz CF;https://cdn.sofifa.org/teams/2/light/1968.png;$650.000;ST;
7474;69;Parma;https://cdn.sofifa.org/teams/2/light/50.png;$280.000;LW;
7475;68;Royal Excel Mouscron;https://cdn.sofifa.org/teams/2/light/111560.png;$500.000;GK;
7476;68;Kayserispor;https://cdn.sofifa.org/teams/2/light/101020.png;$375.000;LDM;
7477;76;Unión Española;https://cdn.sofifa.org/teams/2/light/110977.png;$475.000;CAM;
7478;78;Gimnàstic de Tarragona;https://cdn.sofifa.org/teams/2/light/15019.png;$400.000;LM;
7479;68;Göztepe SK;https://cdn.sofifa.org/teams/2/light/101026.png;$350.000;RB;
7480;72;SK Brann;https://cdn.sofifa.org/teams/2/light/919.png;$375.000;GK;
7481;68;Miedź Legnica;https://cdn.sofifa.org/teams/2/light/112505.png;$650.000;RCB;
7482;68;Aston Villa;https://cdn.sofifa.org/teams/2/light/2.png;$240.000;CB;
7483;68;FC Nantes;https://cdn.sofifa.org/teams/2/light/71.png;$325.000;RM;
7484;70;FC Utrecht;https://cdn.sofifa.org/teams/2/light/1903.png;$600.000;GK;
7485;70;Karlsruher SC;https://cdn.sofifa.org/teams/2/light/1832.png;$450.000;LB;
7486;75;Os Belenenses;https://cdn.sofifa.org/teams/2/light/1889.png;$400.000;CDM;
7487;84;Wigan Athletic;https://cdn.sofifa.org/teams/2/light/1917.png;$350.000;RB;
7488;68;Orlando Pirates;https://cdn.sofifa.org/teams/2/light/110930.png;$525.000;GK;
7489;68;Stade Brestois 29;https://cdn.sofifa.org/teams/2/light/378.png;$400.000;RM;
7490;77;Atlético Nacional;https://cdn.sofifa.org/teams/2/light/101100.png;$425.000;ST;
7491;74;Sint-Truidense VV;https://cdn.sofifa.org/teams/2/light/680.png;$200.000;ST;
7492;68;Padova;https://cdn.sofifa.org/teams/2/light/110912.png;$475.000;CB;
7493;68;Real Zaragoza;https://cdn.sofifa.org/teams/2/light/244.png;$425.000;RCB;
7494;70;Heracles Almelo;https://cdn.sofifa.org/teams/2/light/100634.png;$325.000;RCM;
7495;68;Minnesota United FC;https://cdn.sofifa.org/teams/2/light/111138.png;$550.000;CDM;
7496;70;Club Deportes Temuco;https://cdn.sofifa.org/teams/2/light/112709.png;$600.000;GK;
7497;68;Odense Boldklub;https://cdn.sofifa.org/teams/2/light/272.png;$300.000;CM;
7498;68;Eintracht Braunschweig;https://cdn.sofifa.org/teams/2/light/110500.png;$350.000;CDM;
7499;68;SC Heerenveen;https://cdn.sofifa.org/teams/2/light/1913.png;$375.000;CB;
7500;70; SSV Jahn Regensburg;https://cdn.sofifa.org/teams/2/light/543.png;$450.000;CDM;
7501;72;Ascoli;https://cdn.sofifa.org/teams/2/light/1847.png;$350.000;RCM;
7502;74;SV Zulte-Waregem;https://cdn.sofifa.org/teams/2/light/15005.png;$325.000;ST;
7503;73;Royal Excel Mouscron;https://cdn.sofifa.org/teams/2/light/111560.png;$450.000;RB;
7504;68;MSV Duisburg;https://cdn.sofifa.org/teams/2/light/1825.png;$70.000;RS;
7505;82;Atalanta;https://cdn.sofifa.org/teams/2/light/39.png;$300.000;CM;
7506;71;SC Heerenveen;https://cdn.sofifa.org/teams/2/light/1913.png;$525.000;GK;
7507;81;Heart of Midlothian;https://cdn.sofifa.org/teams/2/light/80.png;$375.000;LB;
7508;72;CD Universidad de Concepción;https://cdn.sofifa.org/teams/2/light/112534.png;$350.000;GK;
7509;68;CD O'Higgins;https://cdn.sofifa.org/teams/2/light/112116.png;$425.000;GK;
7510;68;Sheffield Wednesday;https://cdn.sofifa.org/teams/2/light/1807.png;$230.000;CB;
7511;68;US Salernitana 1919;https://cdn.sofifa.org/teams/2/light/110373.png;$400.000;LCM;
7512;67;Club Atlético Lanús;https://cdn.sofifa.org/teams/2/light/110395.png;$450.000;LW;
7513;74;KAS Eupen;https://cdn.sofifa.org/teams/2/light/2013.png;$400.000;CDM;
7514;70;Unión Española;https://cdn.sofifa.org/teams/2/light/110977.png;$375.000;CB;
7515;70;Reading;https://cdn.sofifa.org/teams/2/light/1793.png;$375.000;LB;
7516;67;FC Seoul;https://cdn.sofifa.org/teams/2/light/982.png;$475.000;LS;
7517;75;CF Reus Deportiu;https://cdn.sofifa.org/teams/2/light/110854.png;$230.000;CM;
7518;67;LASK Linz;https://cdn.sofifa.org/teams/2/light/252.png;$600.000;RCM;
7519;67;Cracovia;https://cdn.sofifa.org/teams/2/light/110747.png;$450.000;RM;
7520;69;Hammarby IF;https://cdn.sofifa.org/teams/2/light/708.png;$240.000;LCB;
7521;68;Clermont Foot 63;https://cdn.sofifa.org/teams/2/light/1815.png;$375.000;CDM;
7522;72;Reading;https://cdn.sofifa.org/teams/2/light/1793.png;$270.000;ST;
7523;70; SSV Jahn Regensburg;https://cdn.sofifa.org/teams/2/light/543.png;$450.000;CM;
7524;67;Luton Town;https://cdn.sofifa.org/teams/2/light/1923.png;$400.000;LCM;
7525;67;KAS Eupen;https://cdn.sofifa.org/teams/2/light/2013.png;$230.000;CB;
7526;69;Deportivo Cali;https://cdn.sofifa.org/teams/2/light/101102.png;$400.000;RB;
7527;77;Peterborough United;https://cdn.sofifa.org/teams/2/light/1938.png;$575.000;LS;
7528;71;Jeonnam Dragons;https://cdn.sofifa.org/teams/2/light/1475.png;$650.000;LW;
7529;76;Heracles Almelo;https://cdn.sofifa.org/teams/2/light/100634.png;$425.000;RW;
7530;68;Oldham Athletic;https://cdn.sofifa.org/teams/2/light/1920.png;$475.000;CAM;
7531;67;Karlsruher SC;https://cdn.sofifa.org/teams/2/light/1832.png;$525.000;LS;
7532;74;Milton Keynes Dons;https://cdn.sofifa.org/teams/2/light/1798.png;$525.000;CB;
7533;72;1. FC Union Berlin;https://cdn.sofifa.org/teams/2/light/1831.png;$450.000;CM;
7534;76;Çaykur Rizespor;https://cdn.sofifa.org/teams/2/light/101037.png;$325.000;GK;
7535;67;Envigado FC;https://cdn.sofifa.org/teams/2/light/112526.png;$270.000;CDM;
7536;71;FK Bodø/Glimt;https://cdn.sofifa.org/teams/2/light/918.png;$290.000;RCB;
